,year,month,state,Mental_Health_Records_Submitted_2008,Mental_Health_Records_Submitted_2017,Gun_Sale_Denials_2008,Gun_Sale_Denials_2017,Giffords Gun Safety Score,Gun Deaths per 100k People (2018),Gun Death Rate (Ranked High to Low),Rank,# of guns per capita,# of guns registered,Permit Type,Handgun_Carry_Permit_Fee,Years_Valid,5_Year_Cost,Happiness Score,n_incidents
129920,2018,1,New Hampshire,1,519,0,10,F,10.3,40.0,3,0.048,64135,Constitutional carry/Pistol & Revolver License available for reciprocity,10.0,4,12,2,7
129927,2018,2,New Hampshire,1,519,0,10,F,10.3,40.0,3,0.048,64135,Constitutional carry/Pistol & Revolver License available for reciprocity,10.0,4,12,2,4
100326,2014,1,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,73
100399,2014,2,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,31
100430,2014,3,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,35
100465,2014,4,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,60
100525,2014,5,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,61
100586,2014,6,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,77
100663,2014,7,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,67
100730,2014,8,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,74
100804,2014,9,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,69
100873,2014,10,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,70
100943,2014,11,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,60
101003,2014,12,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,36
101039,2015,1,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,52
101091,2015,2,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,33
101124,2015,3,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,35
101159,2015,4,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,63
101222,2015,5,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,46
101268,2015,6,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,64
101332,2015,7,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,41
101373,2015,8,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,49
101422,2015,9,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,50
101472,2015,10,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,57
101529,2015,11,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,56
101585,2015,12,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,49
101634,2016,1,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,50
101684,2016,2,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,42
101726,2016,3,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,53
101779,2016,4,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,51
101830,2016,5,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,62
101892,2016,6,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,63
101955,2016,7,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,76
102031,2016,8,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,70
102101,2016,9,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,76
102177,2016,10,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,49
102226,2016,11,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,49
102275,2016,12,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,46
102321,2017,1,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,70
102391,2017,2,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,46
102437,2017,3,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,61
102498,2017,4,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,66
102564,2017,5,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,59
102623,2017,6,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,68
102691,2017,7,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,74
102765,2017,8,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,73
102838,2017,9,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,53
102891,2017,10,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,56
102947,2017,11,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,45
102992,2017,12,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,49
103041,2018,1,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,39
103080,2018,2,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,25
103105,2018,3,New Jersey,2,447563,0,34,A,5.3,45.0,47,0.006,57507,Permit to carry a handgun,50.0,2,250,2,24
30456,2014,1,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,11
30467,2014,2,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,14
30481,2014,3,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,9
30490,2014,4,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,7
30497,2014,5,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,13
30510,2014,6,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,6
30516,2014,7,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,12
30528,2014,8,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,17
30545,2014,9,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,11
30556,2014,10,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,13
30569,2014,11,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,17
30586,2014,12,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,16
30602,2015,1,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,16
30618,2015,2,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,20
30638,2015,3,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,15
30653,2015,4,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,15
30668,2015,5,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,15
30683,2015,6,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,24
30707,2015,7,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,25
30732,2015,8,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,14
30746,2015,9,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,26
30772,2015,10,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,19
30791,2015,11,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,9
30800,2015,12,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,15
30815,2016,1,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,18
30833,2016,2,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,12
30845,2016,3,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,17
30862,2016,4,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,19
30881,2016,5,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,25
30906,2016,6,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,18
30924,2016,7,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,19
30943,2016,8,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,18
30961,2016,9,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,13
30974,2016,10,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,5
30979,2016,11,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,6
30985,2016,12,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,11
30996,2017,1,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,14
31010,2017,2,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,16
31026,2017,3,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,11
31037,2017,4,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,18
31055,2017,5,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,25
31080,2017,6,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,18
31098,2017,7,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,27
31125,2017,8,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,21
31146,2017,9,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,13
31159,2017,10,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,15
31174,2017,11,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,19
31193,2017,12,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,16
31209,2018,1,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,17
31226,2018,2,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,18
31244,2018,3,New Mexico,0,7506,13,80,F,18.5,10.0,4,0.047,97580,Concealed handgun license,100.0,4,125,2,18
77759,2014,1,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,94
77853,2014,2,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,40
77893,2014,3,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,64
77957,2014,4,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,64
78021,2014,5,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,91
78112,2014,6,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,126
78238,2014,7,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,70
78308,2014,8,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,107
78415,2014,9,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,81
78496,2014,10,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,88
78584,2014,11,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,103
78687,2014,12,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,138
78825,2015,1,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,118
78943,2015,2,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,79
79022,2015,3,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,97
79119,2015,4,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,121
79240,2015,5,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,158
79398,2015,6,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,138
79536,2015,7,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,156
79692,2015,8,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,179
79871,2015,9,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,142
80013,2015,10,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,125
80138,2015,11,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,139
80277,2015,12,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,143
80420,2016,1,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,119
80539,2016,2,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,92
80631,2016,3,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,107
80738,2016,4,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,121
80859,2016,5,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,141
81000,2016,6,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,149
81149,2016,7,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,131
81280,2016,8,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,105
81385,2016,9,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,80
81465,2016,10,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,75
81540,2016,11,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,90
81630,2016,12,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,84
81714,2017,1,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,92
81806,2017,2,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,68
81874,2017,3,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,71
81945,2017,4,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,99
82044,2017,5,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,104
82148,2017,6,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,102
82250,2017,7,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,122
82372,2017,8,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,119
82491,2017,9,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,102
82593,2017,10,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,118
82711,2017,11,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,70
82781,2017,12,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,86
82867,2018,1,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,62
82929,2018,2,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,45
82974,2018,3,New York,5,544398,15,512,A-,3.7,48.0,51,0.004,76207,Pistol & revolver license,20.0,5,20,4,47
23223,2014,1,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,82
23305,2014,2,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,67
23372,2014,3,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,102
23474,2014,4,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,92
23566,2014,5,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,80
23646,2014,6,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,70
23716,2014,7,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,125
23841,2014,8,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,104
23945,2014,9,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,85
24030,2014,10,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,85
24115,2014,11,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,104
24219,2014,12,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,109
24328,2015,1,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,96
24424,2015,2,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,75
24499,2015,3,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,109
24608,2015,4,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,94
24702,2015,5,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,89
24791,2015,6,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,113
24904,2015,7,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,116
25020,2015,8,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,110
25130,2015,9,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,120
25250,2015,10,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,108
25358,2015,11,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,104
25462,2015,12,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,113
25575,2016,1,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,115
25690,2016,2,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,89
25779,2016,3,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,128
25907,2016,4,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,118
26025,2016,5,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,118
26143,2016,6,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,122
26265,2016,7,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,135
26400,2016,8,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,124
26524,2016,9,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,96
26620,2016,10,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,80
26700,2016,11,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,63
26763,2016,12,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,119
26882,2017,1,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,139
27021,2017,2,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,103
27124,2017,3,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,102
27226,2017,4,North Carolina,1256,399320,45,1050,D,13.6,23.0,32,0.015,152238,Concealed handgun permit,80.0,5,80,6,113
